item_id,title,brand,rating,num_ratings,price,shipping,img_url,max_res,display_port,hdmi,direct_x,model,shipping_fee
500,"ZOTAC GAMING GeForce RTX 4080 16GB AMP Extreme AIRO DLSS 3 16GB GDDR6X 256-bit 22.4 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 2.0 Advanced Cooling, SPECTRA 2.0 RGB Lighting, ZT-D40810B-10P",ZOTAC,4.3,9,1299.99,Free Shipping,https://www.newegg.com/zotac-geforce-rtx-4080-zt-d40810b-10p/p/N82E16814500541,7680 x 4320,3 x DisplayPort 1.4a,1 x HDMI 2.1,DirectX 12 Ultimate,ZT-D40810B-10P,0.0
932,"GIGABYTE AORUS GeForce RTX 4070 Ti ELITE 12G Graphics Card, 3x WINDFORCE Fans, 12GB 192-bit GDDR6X, GV-N407TAORUS E-12GD Video Card",GIGABYTE,4.0,1,899.99,Free Shipping,https://www.newegg.com/gigabyte-geforce-rtx-4070-ti-gv-n407taorus-e-12gd/p/N82E16814932583,7680 x 4320,3 x DisplayPort 1.4,1 x HDMI 2.1,,GV-N407TAORUS E-12GD,0.0
932,GIGABYTE Vision OC GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3060VISION OC-12GD (rev. 2.0) (LHR),GIGABYTE,4.7,66,409.99,Free Shipping,https://www.newegg.com/gigabyte-geforce-rtx-3060-gv-n3060vision-oc-12gd/p/N82E16814932432,7680 x 4320,2 x DisplayPort 1.4a,2 x HDMI 2.1,,GV-N3060VISION OC-12GD REV 2.0,0.0
137,MSI Ventus GeForce RTX 3060 Ti 8GB GDDR6X PCI Express 4.0 ATX Video Card RTX 3060 Ti VENTUS 3X 8GD6X OC,MSI,4.3,3,459.99,Free Shipping,https://www.newegg.com/msi-geforce-rtx-3060-ti-rtx-3060-ti-ventus-3x-8gd6x-oc/p/N82E16814137774,7680 x 4320,3 x DisplayPort 1.4a,1 x HDMI 2.1,DirectX 12,RTX 3060 Ti VENTUS 3X 8GD6X OC,0.0
202,SAPPHIRE PULSE Radeon RX 6400 4GB GDDR6 PCI Express 4.0 Low Profile Video Card 11315-01-20G,Sapphire Tech,4.6,17,149.99,Free Shipping,https://www.newegg.com/sapphire-radeon-rx-6400-11315-01-20g/p/N82E16814202416,7680 x 4320,1 x DisplayPort 1.4,1 x HDMI,,11315-01-20G,0.0
932,GIGABYTE Gaming Radeon RX 7900 XT 20GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-R79XTGAMING OC-20GD,GIGABYTE,5.0,1,949.99,Free Shipping,https://www.newegg.com/gigabyte-radeon-rx-7900-xt-gv-r79xtgaming-oc-20gd/p/N82E16814932585,7680 x 4320,2 x DisplayPort 2.1,2 x HDMI 2.1,,GV-R79XTGAMING OC-20GD,0.0
202,SAPPHIRE PULSE Radeon RX 6600 8GB GDDR6 PCI Express 4.0 ATX Video Card 11310-01-20G,Sapphire Tech,4.7,55,249.99,Free Shipping,https://www.newegg.com/sapphire-radeon-rx-6600-11310-01-20g/p/N82E16814202409,7680 x 4320,3 x DisplayPort 1.4,1 x HDMI,,11310-01-20G,0.0
487,"EVGA GeForce GTX 1660 SC ULTRA GAMING, 06G-P4-1067-KR, 6GB GDDR5, Dual Fan, Metal Backplate",EVGA,4.5,85,249.99,Free Shipping,https://www.newegg.com/evga-geforce-gtx-1660-06g-p4-1067-kr/p/N82E16814487448,7680 x 4320,1 x DisplayPort 1.4,1 x HDMI 2.0b,,06G-P4-1067-KR,0.0
133,PNY GeForce RTX 4080 16GB XLR8 Gaming VERTO EPIC-X RGB Overclocked Triple Fan Graphics Card DLSS 3,"PNY Technologies, Inc.",4.8,5,1229.99,Free Shipping,https://www.newegg.com/pny-geforce-rtx-4080-vcg408016tfxxpb1-o/p/N82E16814133844,7680 x 4320,3 x DisplayPort 1.4a,1 x HDMI 2.1,,VCG408016TFXXPB1-O,0.0
137,MSI Suprim GeForce RTX 4090 24GB GDDR6X PCI Express 4.0 Video Card RTX 4090 SUPRIM LIQUID 24G,MSI,4.6,19,1799.99,$19.99 Shipping,https://www.newegg.com/msi-geforce-rtx-4090-rtx-4090-suprim-liquid-24g/p/N82E16814137779,7680 x 4320,3 x DisplayPort 1.4a,1 x HDMI 2.1a,DirectX 12 Ultimate,RTX 4090 SUPRIM LIQUID 24G,19.99
930,ASRock Challenger D Radeon RX 5600 XT RX5600XT CLD 6GO 6GB (14Gbps) 192-Bit GDDR6 PCI Express 4.0 x16 HDCP Ready Video Card,ASRock,3.5,70,199.99,Free Shipping,https://www.newegg.com/asrock-radeon-rx-5600-xt-rx5600xt-cld-6go/p/N82E16814930030,8K HDR 60Hz,3 x DisplayPort 1.4,1 x HDMI 2.0b,,RX5600XT CLD 6GO,0.0
487,"EVGA GeForce RTX 2060 SC GAMING, 06G-P4-2062-KR, 6GB GDDR6, HDB Fan",EVGA,4.7,18,293.99,Free Shipping,https://www.newegg.com/evga-geforce-rtx-2060-06g-p4-2062-kr/p/N82E16814487434,7680 x 4320,1 x DisplayPort 1.4,1 x HDMI 2.0b,,06G-P4-2062-KR,0.0
202,SAPPHIRE PULSE Radeon RX 6650 XT 8GB GDDR6 PCI Express 4.0 ATX Video Card 11319-03-20G,Sapphire Tech,4.6,5,309.99,Free Shipping,https://www.newegg.com/sapphire-11319-03-20g/p/N82E16814202423,7680 x 4320,3 x DisplayPort 1.4,1 x HDMI,,11319-03-20G,0.0
126,ASUS Phoenix GeForce RTX 3050 8GB GDDR6 PCI Express 4.0 Video Card PH-RTX3050-8G,ASUS,4.6,34,284.99,Free Shipping,https://www.newegg.com/asus-geforce-rtx-3050-ph-rtx3050-8g/p/N82E16814126558,7680 x 4320,3 x DisplayPort 1.4a,1 x HDMI 2.1,,PH-RTX3050-8G,0.0
126,ASUS TUF Gaming GeForce GTX 1660 SUPER Overclocked 6GB Edition HDMI DP DVI Gaming Graphics Card (TUF-GTX1660S-O6G-GAMING),ASUS,4.6,187,269.99,Free Shipping,https://www.newegg.com/asus-geforce-gtx-1660-super-tuf-gtx1660s-o6g-gaming/p/N82E16814126359,7680 x 4320,1 x DisplayPort 1.4,,,TUF-GTX1660S-O6G-GAM,0.0
932,GIGABYTE Eagle Radeon RX 6500 XT 4GB GDDR6 PCI Express 4.0 ATX Video Card GV-R65XTEAGLE-4GD,GIGABYTE,4.4,17,159.99,Free Shipping,https://www.newegg.com/gigabyte-radeon-rx-6500-xt-gv-r65xteagle-4gd/p/N82E16814932492,7680 x 4320,1 x DisplayPort 1.4a,1 x HDMI 2.1,,GV-R65XTEAGLE-4GD,0.0
137,MSI Ventus GeForce GTX 1630 4GB GDDR6 PCI Express 3.0 Video Card GTX 1630 VENTUS XS 4G OC,MSI,5.0,4,139.99,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1630-gtx-1630-ventus-xs-4g-oc/p/N82E16814137756,7680 x 4320,1 x DisplayPort 1.4a,1 x HDMI 2.0b,,GTX 1630 VENTUS XS 4G OC,0.0
202,SAPPHIRE PULSE Radeon RX 6500 XT 4GB GDDR6 PCI Express 4.0 ATX Video Card 11314-01-20G,Sapphire Tech,4.8,25,169.99,Free Shipping,https://www.newegg.com/sapphire-radeon-rx-6500-xt-11314-01-20g/p/N82E16814202412,7680 x 4320,1 x DisplayPort,1 x HDMI,,11314-01-20G,0.0
932,GIGABYTE AORUS Radeon RX 6950 XT 16GB GDDR6 PCI Express 4.0 ATX Video Card GV-R695XTAORUSX WB-16GD,GIGABYTE,5.0,1,899.99,Free Shipping,https://www.newegg.com/gigabyte-radeon-rx-6950-xt-gv-r695xtaorusx-wb-16gd/p/N82E16814932540,7680 x 4320,2 x DisplayPort 1.4a,2 x HDMI 2.1,,GV-R695XTAORUSX WB-16GD,0.0
932,GIGABYTE Eagle GeForce RTX 3050 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3050EAGLE-8GD,GIGABYTE,4.3,6,289.99,Free Shipping,https://www.newegg.com/gigabyte-geforce-rtx-3050-gv-n3050eagle-8gd/p/N82E16814932497,7680 x 4320,2 x DisplayPort 1.4a,2 x HDMI 2.1,,GV-N3050EAGLE-8GD,0.0
137,MSI GeForce RTX 3050 8GB GDDR6 PCI Express 4.0 Video Card RTX 3050 AERO ITX 8G OC,MSI,4.8,4,299.99,Free Shipping,https://www.newegg.com/msi-geforce-rtx-3050-rtx-3050-aero-itx-8g-oc/p/N82E16814137729,7680 x 4320,3 x DisplayPort 1.4,1 x HDMI 2.1,,RTX 3050 AERO ITX 8G OC,0.0
932,GIGABYTE AORUS Radeon RX 6750 XT 12GB GDDR6 PCI Express 4.0 ATX Video Card GV-R675XTAORUS E-12GD,GIGABYTE,4.7,13,529.99,Free Shipping,https://www.newegg.com/gigabyte-gv-r675xtaorus-e-12gd/p/N82E16814932518,7680 x 4320,2 x DisplayPort 1.4a,2 x HDMI 2.1,,GV-R675XTAORUS E-12GD,0.0
930,ASRock Challenger Radeon RX 6400 4GB GDDR6 PCI Express 4.0 ITX Video Card RX6400 CLI 4G,ASRock,4.8,4,139.99,Free Shipping,https://www.newegg.com/asrock-radeon-rx-6400-rx6400-cli-4g/p/N82E16814930068,7680 x 4320,1 x DisplayPort 1.4,1 x HDMI 2.1,,RX6400 CLI 4G,0.0
133,PNY VERTO GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 x16 ATX Video Card VCG3060T8LDFBPB1,"PNY Technologies, Inc.",5.0,1,419.99,Free Shipping,https://www.newegg.com/pny-geforce-rtx-3060-ti-vcg3060t8ldfbpb1/p/N82E16814133846,7680 x 4320,3 x DisplayPort 1.4a,1 x HDMI 2.1,,VCG3060T8LDFBPB1,0.0
137,MSI AERO GeForce GTX 1630 4GB GDDR6 PCI Express 3.0 ITX Video Card GTX 1630 AERO ITX 4G OC,MSI,5.0,1,139.99,Free Shipping,https://www.newegg.com/msi-geforce-gtx-1630-gtx-1630-aero-itx-4g-oc/p/N82E16814137757,7680 x 4320,1 x DisplayPort 1.4a,1 x HDMI 2.0b,,GTX 1630 AERO ITX 4G OC,0.0
127,MSI GeForce 210 1GB DDR3 PCI Express 2.0 x16 Low Profile Ready Video Card N210-MD1G/D3,MSI,4.0,89,49.99,Free Shipping,https://www.newegg.com/msi-geforce-210-n210-md1g-d3/p/N82E16814127515,2560 x 1600,,1 x HDMI,,N210-MD1G/D3,0.0
487,EVGA GeForce GT 730 2GB GDDR5 PCI Express 2.0 Low Profile Video Card 02G-P3-3733-KR,EVGA,4.5,48,69.99,Free Shipping,https://www.newegg.com/evga-geforce-gt-730-02g-p3-3733-kr/p/N82E16814487052,4096 x 2160,,1 x HDMI,,02G-P3-3733-KR,0.0
137,MSI Gaming GeForce RTX 4080 16GB GDDR6X PCI Express 4.0 Video Card RTX 4080 16GB GAMING TRIO,MSI,4.5,2,1289.99,Free Shipping,https://www.newegg.com/msi-geforce-rtx-4080-rtx-4080-16gb-gaming-trio-a/p/N82E16814137775,7680 x 4320,3 x DisplayPort 1.4a,1 x HDMI 2.1,DirectX 12 Ultimate,RTX 4080 16GB GAMING TRIO,0.0
500,"ZOTAC GAMING GeForce RTX 4090 AMP Extreme AIRO DLSS 3 24GB GDDR6X 384-bit 21 Gbps PCIE 4.0 Gaming Graphics Card, IceStorm 3.0 Advanced Cooling, SPECTRA 2.0 RGB Lighting, ZT-D40900B-10P",ZOTAC,4.4,8,1749.99,Free Shipping,https://www.newegg.com/zotac-geforce-rtx-4090-zt-d40900b-10p/p/N82E16814500538,,3 x DisplayPort 1.4a,1 x HDMI 2.1,DirectX 12 Ultimate,ZT-D40900B-10P,0.0
131,PowerColor Fighter Radeon RX 6500 XT 4GB GDDR6 PCI Express 4.0 ATX Video Card AXRX 6500XT 4GBD6-DH/OC,PowerColor,4.1,8,159.99,Free Shipping,https://www.newegg.com/powercolor-radeon-rx-6500-xt-axrx-6500xt-4gbd6-dh-oc/p/N82E16814131792,,1 x DisplayPort 1.4,1 x HDMI 2.1,,AXRX 6500XT 4GBD6-DH/OC,0.0
137,MSI Suprim GeForce RTX 4080 16GB GDDR6X PCI Express 4.0 Video Card RTX 4080 16GB SUPRIM,MSI,5.0,1,1389.99,Free Shipping,https://www.newegg.com/msi-geforce-rtx-4080-rtx-4080-16gb-suprim/p/N82E16814137780,7680 x 4320,3 x DisplayPort 1.4a,1 x HDMI 2.1a,DirectX 12 Ultimate,RTX 4080 16GB SUPRIM,0.0
131,PowerColor Red Dragon Radeon RX 550 4GB GDDR5 PCI Express 3.0 x8 ATX Video Card AXRX 550 4GBD5-HLE,PowerColor,5.0,1,89.99,Free Shipping,https://www.newegg.com/powercolor-radeon-rx-550-axrx-550-4gbd5-hle/p/N82E16814131804,,,1 x HDMI,DirectX 12,AXRX 550 4GBD5-HLE,0.0
932,"GIGABYTE GeForce GT 730 GV-N730D3-2GI (rev. 3.0) Graphics Card, 2GB 64-bit GDDR3, GV-N730D3-2GI REV3.0 Video Card",GIGABYTE,4.7,9,69.99,$9.99 Shipping,https://www.newegg.com/gigabyte-geforce-gt-730-gv-n730d3-2gi-rev3-0/p/N82E16814932480,"4096 x 2160 (Through HDMI connector)
2048 x 1536 (Analog max resolution)",,1 x HDMI,,GV-N730D3-2GI REV3.0,9.99
487,"EVGA GeForce RTX 2060 GAMING, 06G-P4-2060-KR, 6GB GDDR6, HDB Fan",EVGA,4.0,6,279.99,Free Shipping,https://www.newegg.com/evga-geforce-rtx-2060-06g-p4-2060-kr/p/N82E16814487435,7680 x 4320,1 x DisplayPort 1.4,1 x HDMI 2.0b,,06G-P4-2060-KR,0.0
131,PowerColor R7 240 Radeon R7 240 4GB GDDR5 PCI Express 3.0 x8 Video Card AXR7 240 4GBD5-HLEV2,PowerColor,1.0,1,49.99,Free Shipping,https://www.newegg.com/powercolor-radeon-r7-240-axr7-240-4gbd5-hlev2/p/N82E16814131805,,,1 x HDMI,DirectX 12,AXR7 240 4GBD5-HLEV2,0.0
202,Sapphire Pulse AMD Radeon RX 6700 XT Gaming 12GB GDDR6 HDMI / Triple DP (11306-02-20G),Sapphire Tech,4.5,19,379.99,Free Shipping,https://www.newegg.com/sapphire-radeon-rx-6700-xt-11306-02-20g/p/N82E16814202400,7680 x 4320,3 x DisplayPort,1 x HDMI,,11306-02-20G,0.0
0002,XFX Speedster MERC 319 AMD RX 6950 XT Black Gaming Graphics Card with 16GB GDDR6 RX-695XATBD9,XFX,4.4,31,699.99,Free Shipping,https://www.newegg.com/xfx-radeon-rx-6950-xt-rx-695xatbd9/p/27N-0002-00172,7680 x 4320,3 x DisplayPort 1.4,1 x HDMI 2.1,,RX-695XATBD9,0.0
000P,PNY VERTO GeForce RTX 3060 12GB GDDR6 PCI Express 4.0 x16 Video Card VCG306012DFBPB1,"PNY Technologies, Inc.",5.0,1,359.99,Free Shipping,https://www.newegg.com/pny-geforce-rtx-3060-vcg306012dfbpb1/p/1FT-000P-005R4,7680 x 4320,3 x DisplayPort 1.4a,1 x HDMI 2.1,,VCG306012DFBPB1,0.0
126,"ASUS ROG Strix NVIDIA GeForce RTX 4070 Ti Gaming Graphics Card (PCIe 4.0, 12GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a) ROG-STRIX-RTX4070TI-12G-GAMING",ASUS,5.0,1,949.99,Free Shipping,https://www.newegg.com/asus-geforce-rtx-4070-ti-rog-strix-rtx4070ti-12g-gaming/p/N82E16814126605,7680 x 4320,3 x DisplayPort 1.4a,2 x HDMI 2.1a,,ROG-STRIX-RTX4070TI-12G-GAMING,0.0
126,"ASUS ROG Strix GeForce RTX 4080 Gaming Graphics Card (PCIe 4.0, 16GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a) ROG-STRIX-RTX4080-16G-GAMING",ASUS,5.0,1,1499.99,Free Shipping,https://www.newegg.com/asus-geforce-rtx-4080-rog-strix-rtx4080-16g-gaming/p/N82E16814126601,7680 x 4320,3 x DisplayPort 1.4a,2 x HDMI 2.1,,ROG-STRIX-RTX4080-16G-GAMING,0.0
131,PowerColor Hellhound Radeon RX 6600 8GB GDDR6 PCI Express 4.0 ATX Video Card AXRX 6600 8GBD6-3DHL,PowerColor,4.6,13,259.99,Free Shipping,https://www.newegg.com/powercolor-radeon-rx-6600-axrx-6600-8gbd6-3dhl/p/N82E16814131790,7680 x 4320,3 x DisplayPort 1.4,1 x HDMI 2.1,,AXRX 6600 8GBD6-3DHL,0.0
126,ASUS Phoenix GeForce GTX 1630 4GB GDDR6 PCI Express 3.0 Video Card PH-GTX1630-4G,ASUS,5.0,1,185.99,Free Shipping,https://www.newegg.com/asus-geforce-gtx-1630-ph-gtx1630-4g/p/N82E16814126589,7680 x 4320,1 x DisplayPort 1.4a,,,PH-GTX1630-4G,0.0
129,"Visiontek Radeon HD 7750 2GB GDDR5 6M (6 x Mini DP), 900614",VisionTek,3.9,23,240.99,Free Shipping,https://www.newegg.com/visiontek-radeon-hd-7750-900614/p/N82E16814129274,,6 x Mini DisplayPort,,,900614,0.0
129,VisionTek Radeon HD 6570 1GB GDDR3 PCI Express 2.0 x16 Video Card 901491,VisionTek,4.8,5,65.99,Free Shipping,https://www.newegg.com/visiontek-radeon-hd-6570-901491/p/N82E16814129427,1920 x 1080,,1 x HDMI,,901491,0.0
126,ASUS GeForce GT 730 2GB DDR3 PCI Express 2.0 x8 Video Card GT730-SL-2GD3-BRK-EVO,ASUS,5.0,2,77.77,Free Shipping,https://www.newegg.com/asus-geforce-gt-730-gt730-sl-2gd3-brk-evo/p/N82E16814126592,3840 x 2160,,1 x HDMI,,GT730-SL-2GD3-BRK-EVO,0.0
487,"EVGA GeForce RTX 2060 KO ULTRA GAMING Video Card, 06G-P4-2068-KR, 6GB GDDR6, Dual Fans, Metal Backplate",EVGA,4.5,241,289.99,Free Shipping,https://www.newegg.com/evga-geforce-rtx-2060-06g-p4-2068-kr/p/N82E16814487486,7680 x 4320,1 x DisplayPort 1.4,1 x HDMI 2.0b,,06G-P4-2068-KR,0.0
129,"Visiontek Radeon HD 7750 SFF 1GB DDR3 3M (2 x HDMI, Mini DP), 900574",VisionTek,4.6,5,151.99,Free Shipping,https://www.newegg.com/visiontek-radeon-hd-7750-900574/p/N82E16814129271,2560 x 1600,1 x Mini DisplayPort,,,900574,0.0
129,VisionTek Radeon 7750 SFF 2GB GDDR5 4M (4 x miniDP) (900798),VisionTek,2.3,4,206.99,Free Shipping,https://www.newegg.com/visiontek-radeon-hd-7750-900798/p/N82E16814129314,,4 x Mini DisplayPort,,,900798,0.0
131,PowerColor RED DEVIL Radeon RX 6950 XT 16GB GDDR6 PCI Express 4.0 ATX Video Card AXRX 6950XT 16GBD6-3DHE/OC,PowerColor,2.0,1,899.99,Free Shipping,https://www.newegg.com/powercolor-radeon-rx-6950-xt-axrx-6950xt-16gbd6-3dhe-oc/p/N82E16814131798,,3 x DisplayPort 1.4,1 x HDMI 2.1,,AXRX 6950XT 16GBD6-3DHE/OC,0.0
126,"ASUS TUF Gaming NVIDIA GeForce RTX 4070 Ti Gaming Graphics Card (PCIe 4.0, 12GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a) TUF-RTX4070TI-12G-GAMING",ASUS,4.9,15,799.99,Free Shipping,https://www.newegg.com/asus-geforce-rtx-4070-ti-tuf-rtx4070ti-12g-gaming/p/N82E16814126607,7680 x 4320,3 x DisplayPort 1.4a,2 x HDMI 2.1a,,TUF-RTX4070TI-12G-GAMING,0.0
932,Refurbished GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 3.0 x16 ATX Video Cards GV-N105TD5-4GD,GIGABYTE,5.0,8,114.99,Free Shipping,https://www.newegg.com/gigabyte-geforce-gtx-1050-ti-gv-n105td5-4gd/p/N82E16814932020,7680 x 4320,1 x DisplayPort 1.4,,,GV-N105TD5-4GD,0.0
932,Refurbished GIGABYTE GeForce GT 1030 2GB DDR4 Low Profile Video Card GV-N1030D4-2GL,GIGABYTE,3.5,4,61.99,Free Shipping,https://www.newegg.com/gigabyte-geforce-gt-1030-gv-n1030d4-2gl/p/N82E16814932095,4096 x 2160,,1 x HDMI 2.0b,,GV-N1030D4-2GL,0.0
932,Refurbished GIGABYTE GeForce GT 1030 2GB GDDR5 Low Profile Video Card GV-N1030D5-2GL,GIGABYTE,4.4,7,67.99,Free Shipping,https://www.newegg.com/gigabyte-geforce-gt-1030-gv-n1030d5-2gl/p/N82E16814932045,4096 x 2160,,1 x HDMI 2.0b,,GV-N1030D5-2GL,0.0
000A,"Refurbished GIGABYTE GeForce GT 1030 Slience Low Profile 2GB, GV-N1030SL-2GL",GIGABYTE,4.8,4,64.99,Free Shipping,https://www.newegg.com/gigabyte-geforce-gt-1030-gv-n1030sl-2gl/p/1FT-000A-000G6,4096 x 2160,,1 x HDMI 2.0b,,GV-N1030SL-2GL,0.0
000A,Refurbished GIGABYTE GeForce GT 1030 2GB GDDR5 ATX Video Cards GV-N1030OC-2GI,GIGABYTE,3.9,7,81.99,Free Shipping,https://www.newegg.com/gigabyte-geforce-gt-1030-gv-n1030oc-2gi/p/1FT-000A-000G5,,,1 x HDMI 2.0b,,GV-N1030OC-2GI,0.0
883,Intel Arc A750 Limited Edition 8GB PCI Express 4.0 Graphics Card 21P02J00BA,Intel,4.3,44,249.99,Free Shipping,https://www.newegg.com/intel-arc-a750-21p02j00ba/p/N82E16814883002,7680 x 4320,3 x DisplayPort 2.0,1 x HDMI 2.1,,21P02J00BA,0.0
126,"ASUS TUF Gaming Radeon RX 7900 XTX OC Edition 24GB GDDR6 Graphics Card (PCIe 4.0, 24GB GDDR6, HDMI 2.1a, DisplayPort 2.1) TUF-RX7900XTX-O24G-GAMING",ASUS,5.0,3,1199.99,Free Shipping,https://www.newegg.com/asus-radeon-rx-7900-xtx-tuf-rx7900xtx-o24g-gaming/p/N82E16814126626,7680 x 4320,3 x DisplayPort 2.1,1 x HDMI 2.1,,TUF-RX7900XTX-O24G-GAMING,0.0
131,PowerColor RED DEVIL Radeon RX 7900 XTX 24GB GDDR6 PCI Express 4.0 ATX Video Card RX7900XTX 24G-E/OC,PowerColor,4.2,6,1099.99,Free Shipping,https://www.newegg.com/powercolor-radeon-rx-7900-xtx-rx7900xtx-24g-e-oc/p/N82E16814131807,7680 x 4320,3 x DisplayPort 2.1,1 x HDMI 2.1,,RX7900XTX 24G-E/OC,0.0
126,"ASUS ROG Strix GeForce RTX 4080 White OC Edition Gaming Graphics Card (PCIe 4.0, 16GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a) ROG-STRIX-RTX4080-O16G-WHITE",ASUS,5.0,3,1599.99,Free Shipping,https://www.newegg.com/asus-geforce-rtx-4080-rog-strix-rtx4080-o16g-white/p/N82E16814126618,7680 x 4320,3 x DisplayPort 1.4a,2 x HDMI 2.1a,,ROG-STRIX-RTX4080-O16G-WHITE,0.0
930,ASRock AQUA Radeon RX 7900 XTX 24GB GDDR6 PCI Express 4.0 ATX Video Card RX7900XTX AQ 24GO,ASRock,3.1,7,1449.99,$13.99 Shipping,https://www.newegg.com/asrock-radeon-rx-7900-xtx-rx7900xtx-aq-24go/p/N82E16814930079,7680 x 4320,3 x DisplayPort 2.1,1 x HDMI 2.1,,RX7900XTX AQ 24GO,13.99
126,"ASUS ROG Strix GeForce RTX 4090 White OC Edition Gaming Graphics Card (PCIe 4.0, 24GB GDDR6X, HDMI 2.1a, DisplayPort 1.4a) ROG-STRIX-RTX4090-O24G-WHITE",ASUS,4.8,5,2099.99,$19.99 Shipping,https://www.newegg.com/asus-geforce-rtx-4090-rog-strix-rtx4090-o24g-white/p/N82E16814126616,7680 x 4320,3 x DisplayPort 1.4a,2 x HDMI 2.1a,,ROG-STRIX-RTX4090-O24G-WHITE,19.99
932,GIGABYTE AORUS GeForce RTX 4090 24GB GDDR6X PCI Express 4.0 ATX Video Card GV-N4090AORUSX W-24GD,GIGABYTE,4.5,27,1909.99,$19.99 Shipping,https://www.newegg.com/gigabyte-geforce-rtx-4090-gv-n4090aorusx-w-24gd/p/N82E16814932556,7680 x 4320,3 x DisplayPort 1.4a,1 x HDMI 2.1,,GV-N4090AORUSX W-24GD,19.99
137,MSI Gaming Radeon RX 6800 XT 16GB GDDR6 PCI Express 4.0 Video Card RX 6800 XT Gaming Z Trio 16G,MSI,4.4,65,567.99,Free Shipping,https://www.newegg.com/msi-radeon-rx-6800-xt-rx-6800-xt-gaming-z-trio-16g/p/N82E16814137720,7680 x 4320,3 x DisplayPort 1.4,1 x HDMI 2.1,,RX 6800 XT Gaming Z Trio 16G,0.0
932,GIGABYTE AORUS GeForce RTX 4080 16GB GDDR6X PCI Express 4.0 ATX Video Card GV-N4080AORUSX W-16GD,GIGABYTE,4.8,13,1449.99,Free Shipping,https://www.newegg.com/gigabyte-geforce-rtx-4080-gv-n4080aorusx-w-16gd/p/N82E16814932558,7680 x 4320,3 x DisplayPort 1.4a,1 x HDMI 2.1,,GV-N4080AORUSX W-16GD,0.0
126,ASUS Dual Radeon RX 6500 XT 4GB GDDR6 PCI Express 4.0 CrossFireX Support Video Card DUAL-RX6500XT-O4G,ASUS,4.5,12,109.99,Free Shipping,https://www.newegg.com/asus-radeon-rx-6500-xt-dual-rx6500xt-o4g/p/N82E16814126553,7680 x 4320,1 x DisplayPort 1.4a,1 x HDMI 2.1,,DUAL-RX6500XT-O4G,0.0
932,GIGABYTE AORUS GeForce RTX 4080 16GB GDDR6X PCI Express 4.0 ATX Video Card GV-N4080AORUSX WB-16GD,GIGABYTE,3.8,19,1449.99,Free Shipping,https://www.newegg.com/gigabyte-geforce-rtx-4080-gv-n4080aorusx-wb-16gd/p/N82E16814932557,7680 x 4320,3 x DisplayPort 1.4a,1 x HDMI 2.1,,GV-N4080AORUSX WB-16GD,0.0
126,"ASUS Phoenix NVIDIA GeForce GTX 1650 OC Edition Gaming Graphics Card (PCIe 3.0, 4GB GDDR6 memory, HDMI 2.0, DisplayPort 1.4a, DVI-D, Dual ball fan bearings, Auto-Extreme) PH-GTX1650-O4GD6-P-EVO",ASUS,5.0,1,179.99,Free Shipping,https://www.newegg.com/asus-geforce-gtx-1650-ph-gtx1650-o4gd6-p-evo/p/N82E16814126624,7680 x 4320,1 x DisplayPort 1.4a,1 x HDMI 2.0b,,PH-GTX1650-O4GD6-P-EVO,0.0
